id,comment,label
train_007998,đoàn cán bộ tp hcm báo cáo chính sách quyết liệt hơn nhằm hạn chế xe cá nhân thế logic xe công cộng phát triển mạnh,0
train_007999,đóng gói sp tôt shop phục vụ khá tốt,0
train_008000,shop phục vụ kém bao bì rách shop giao khách chat shop shop thèm trả lời,1
train_008001,ham rẻ mua về dùng thử bông chất lượng kém dẽ bám sơ nhỏ li ti mặt dùng loại 49k chuyển sang loại thất vọng quá,1
train_008002,sim ok,0
train_008003,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn hàng đẹp hình,0
train_008004,chất lượng sản phẩm kémgiay thi bi hư ko dam mua lan 2,1
train_008005,chất lượng sản phẩm kém đóng gói sản phẩm kém đóng gói sản phẩm kém shop phục vụ kém shop phục vụ kém đáng tiền,1
train_008006,combo giao k đủ,1
train_008007,mạng chậm sên ý kêu miễn phí lưu lượng trừ tiền sao ai biết sao k ah,1
train_008008,đẹp quá shopp ạ ưng lắm luôn địu nhẹ đẹp màu hường kute chắc chắn dễ dùng đóng gói sản phẩm chắc chắn đáng tiền,0
train_008009,sản phẩm đóng gói cẩn thận dây cắm dính bụi thôi mãi mới đc tóm hàng đẹp hình tuyệt tuyệt vời đáng tiền thời gian giao hàng nhanh,0
train_008010,chất lượng sản phẩm tuyệt vời 1000đ,0
train_008011,test thử đúng viết thuong hiệu frixion dùng,0
train_008012,chất lượng sản phẩm tuyệt vời giao hàng nhanh mới đặt hwa hnay nhận đc đóng gói sản phẩm đẹp chắc chắn,0
train_008013,trái cây bao tươi ngon luôn ạ sp giao xa shop đóng gói chắc ok hơn ạ,0
train_008014,hàng lỗi,1
train_008015,giày đẹp vc hộp hơi nát,0
train_008016,đóng gói sản phẩm đẹp chắc chắn giao hàng hơi chậm nha,0
train_008017,bọc sản phẩm kỹ shop dễ thương giao hàng nhanh sản phẩm gội mượt tóc hhe,0
train_008018,k hề giống trong hình chất liệu vải thấm nước,1
train_008019,đóng gói sản phẩm đẹp chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ tốt thời gian giao hàng nhanh thời gian giao hàng nhanh,0
train_008020,dùng ok shop chuyển nhanh,0
train_008021,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn giao hàng nhanh hơn ok,0
train_008022,shop giao hàng mẫu mã đẹp tuy nhiên sạc note 5 1 lần hết dung lượng ah shop giải thích giúp đi,0
train_008023,lỗi winphone ít phần mềm nghịch ngợm vui vẻ nhìn sang androi ios thấy gato về pokemon go bigo live azar,1
train_008024,giao hàng nhanh chất lượng sp tốt,0
train_008025,màu đẹp ạ,0
train_008026,150k còn mất ship sp tác dụng tốt k bt k tác dụng hoàn hàng nk,1
train_008027,bỉm mới tuy nhiên cắt mất logo đổi quà shop báo,0
train_008028,minh cung chật phai trừ hao 2 số chất liệu ok,1
train_008029,thời gian giao hàng nhanh màu sắc họa tiết cân đẹp sắc nét trong hình nhìn ok,0
train_008030,giao hàng nhanhchất lượng sử dụng bít,0
train_008031,mới bôi 2l công nhận dùng sướng tiếc hết kem đêm m thấy bảo kem đêm tốt hơn hàng shop gửi m luôn nhé cảm ơn shop ạ,0
train_008032,hài lòng cách set up sản phẩm chủa shop chu đáo đáng đồng tiền chất lượng thử lần đầu tiên sp khá tốt wax gần hết đc lông sót vài cọng,0
train_008033,ko giao hàng,1
train_008034,sản phẩm tuyệt vờigiao hàng nhanh chóngcảm ơn shop,0
train_008035,ko ổn lắm,1
train_008036,sản phẩm giống hình chất lương bải quá xấu,1
train_008037,sp mốc giao khách hàng,1
train_008038,thơm lâu mùn nam tính lắm,0
train_008039,ham rẽ giờ hối hận mn ạ kem k min còn chảy tí nuớc may mua 6hop,1
train_008040,giao hàng hơi lâu sản phẩm tốt shop nhiệt tình,0
train_008041,thật tuyệt vời ưng sản phẩm này chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền,0
train_008042,sao dang cam dien sac thi khong quat duoc shop chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn,0
train_008043,shop phục vụ tốt hơi mỏng phù hợp giá tiền,0
train_008044,chất lượng hàng kém nhận hàng xong bật lỗi hài lòng về sản phẩm khiếu nại shopee zalo hướng dẫn 45 ngày mới trả lời tóm kém,1
train_008045,ánh sáng yếu k mong đợi đèn 30k sáng led 2 tầng 10k,1
train_008046,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn good,0
train_008047,chất lượng sp chuẩn,0
train_008048,sản phẩm tệ gói hàng tệ mở nắp lõi chì rơi lun nói vs chủ shop hok thấy phản hồi lại cách phục vụ tệ,1
train_008049,đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt,0
train_008050,nhỏ quá chất lượng sản phẩm tuyệt vời,0
train_008051,tiền nào đấy chẳng giảm giá,1
train_008052,shop phục vụ kém giao thiếu hai bảo hỗ trợ đền bù xa quá nói chấp nhận đặt thêm gửi kèm hai thiếu dùm luôn im ru thèm trả lời thua shop,1
train_008053,hàng đẹp giá mềm shop phục vụ tốt đáng tiền đáng tiền đáng tiền thời gian giao hàng nhanh,0
train_008054,đc ah,0
train_008055,đóng gói chắc chắn chất lượng tốt hàng đẹp,0
train_008056,hàng chính hãng thiết kế đẹp giá hợp lý nhỉ,0
train_008057,nút home cảm ứng ở trong màn hình một thất bại tiếp sony,1
train_008058,mua coi review mạng dòng sản phẩm xài khá ổn tuy nhiên hẳn dòng hàng người châu á hình dáng cây son khác dòng mạng loreal tất nhiên chất lượng ko bằng mua màu 28 màu đánh hồng tím hơi khác màu chọn,1
train_008059,máy ko tự ngắt dc yc gọi hỗ trợ giúp 0913391004,1
train_008060,giao ko đúng mẫu thiếu,1
train_008061,giá tiền chất lượng ổn tuy nhiên chắc shop bán mấy phụ kiện điện thoại bé hay nhầm lẫn quên hay sao ấy thiếu mất em 1 que chọc sim,0
train_008062,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền thời gian giao hàng nhanh giày đẹp nha tội hơi cứng đáng giá đồng tiền 3,0
train_008063,đẹp gió hàng nhanh shop nhiệt tình chuyên nghiệp,0
train_008064,nói chung thích ss,0
train_008065,đóng gói cẩn thận giao hàng nhanh chất lượng thời gian trả lời,0
train_008066,áo ghi tay lở giao tay dài ghi cotton vải phi bóng cảm giác lừa vậy hài lòng vận chuyển ok,1
train_008067,bao bì móp méo trông giống đồ cũ sản phẩm đường may cắt hết hơi thất vọng giá sp thôi,0
train_008068,quá già đọc tác phẩm này bạn sinh viên đọc thêm kiến thức xử lý tình huống,1
train_008069,hàng giống hình mẫu chất hơi mỏng dán keo lộ lẽ ko bền giá rẻ quá tạm đc,0
train_008070,chua dung nhung cung 5 sao đóng gói sản phẩm đẹp chắc chắn,0
train_008071,nhận hàng led đã gõ sướng j tuyệt vời hơn,0
train_008072,chất lượng sản phẩm tuyệt vời lấy size 8 bé mặc ngắn,0
train_008073,chất vải ko ok hình áo ko đúng sét chọn,1
train_008074,thật bức xúc về shop 1 còn nhẹ ngĩ s dép lỗi quoai dài quá k mang đc mk yc đổi hàng nt shoppee tin nhắn đt r gọi đt 23 lần shop hứa r k lm bức xúc quá mk ms pải hủy trả hoàn tiền vô đánh giá shop giờ đôi dép k pk pải lm s lun haizz,1
train_008075,vn nhập về đi đăng kí 10 chiếc ko thể tin nổi smartphone đến 100k,0
train_008076,giao hành nhanh giày tốt giá tiền 3 mang ko đau chân,0
train_008077,chất lượng sản phẩm tuyệt vời đẹp đáng tiền lắm,0
train_008078,hơi ngọt ko cay lắm thịt mềm khô hẳn thời gian giao hàng nhanh còn ủng hộ,0
train_008079,giày đẹp rộng 1 size chân,0
train_008080,wa te ko dung nhu hinh chup,1
train_008081,thấy bán tiki trading tưởng giao hàng nhanh ngờ ở hcm mất hơn 1 tuần mới giao đến,1
train_008082,shop làm ăn chán đời lắm đặt đặt màu đen ghi note chữ đen to phạc thế rồi ừ thôi gửi nhầm thế kêu check hàng mãi chả thèm nhắn vs 1 câu đáng lẽ ko đến tệ đến nỗi pải 1 đâu thái độ chán quá hàng chờ siêu chậm,1
train_008083,áo họa tiết xinh yêu thích ghtk siêu nhanh,0
train_008084,dùng hỏi shop mua pm mua xong ấn thanh toán xong hỏi k thèm trả lời luôn,1
train_008085,sao ko phai tem chìm gián thoi à,1
train_008086,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền nấu thử cháo nhừ ngon lắm,0
train_008087,hơi mỏng chất lượng sản phẩm tuyệt vời,0
train_008088,mua 2 cái hư 1 cái shop phục vụ kém,1
train_008089,váy xinh chất đẹp lắm,0
train_008090,ưng lắm giao hàng nhanh chibi to gãy đế nhưg k vấn đề gì cảm ơn shop,0
train_008091,chất lượng sản phẩm tuyệt vời giày mang êm đau chân dễ phối đồ đáng tiền hàng chất lượng,0
train_008092,rửa mặt sạch máy chạy êm đáng tiền,0
train_008093,thời gian giao hàng nhanh phục vụ chu đáo,0
train_008094,ốp đẹp,0
train_008095,sop ah minh hoi tai sao cu dang xem phim lai bi gian doan mat 23giay co luc toi hon 10giay ysop giai quyet giup minh voi ma sao muon tai phim ve cung kho lam hau nhu k tai duoc,1
train_008096,chắc chắn mua tiếp ruốc thơm ngon ngấy mỡ ko mặn nhé bạn ơii hộp 500gr to tổ bố đập mặt ban đầu nghĩ hộp 500gr bé tin hin hộp ô mai ko nó dã man nhận hàng đầu tiên lôi ăn vã ăn cơm nóng siêu ngon nhận hàng 2 ngày ăn hết 23 hộp,0
train_008097,viết đẹp nặng cầm chắc tay giao hàng cực nhanh luôn shop phục vụ tốt mực khô nhanh hài lòng,0
train_008098,phạm vi bắt phát ko quá 10m tốc đô kém,1
train_008099,gửi giày lỗi trả về shop thấy hoàn về đôi giày mới ib ko rep,1
train_008100,sản phẩm tốt đóng gói cản thận giao hàng nhanh là tình hàng đc giao nhà vận chuyển nhé hàng đc đóng gói cẩn thận sóng ngoài,0
train_008101,chất lượng tồi tệ di chuyển cực rùa chơi liên quân thua thực phí tiền,1
train_008102,bao giờ đánh giá 1 sao shop nào lần ko hài lòng shop hàng lỗi shop ko đổi hoặc trả khách còn lảng tránh ko thèm trả lời khách ko lần,1
train_008103,sp tốt tự nhiên k làm khô da giao hàng nhanh mua sp shop 2 lần lần nào ưng,0
train_008104,hàng made in china,1
train_008105,xay đá ầm ầm luôn ạ,0
train_008106,sản phẩm hàng cũ đợt tết sản xuất năm 2014 còn khoảng 6 tháng hết hạn thấy thích ly mới đặt mua ráng uống lẹ lẹ hết hsd nói chung mùi còn thơm mới nữa hy vọng tiki sản phẩm tốt hơn,1
train_008107,hàng thật đáng tiền,0
train_008108,quạt nhỏdễ thươngphù hợp để bàn làm việccócái là hơi yếu,0
train_008109,cảm thấy đánh giá mấy bạn tiki tốt toàn 5 sao sẵn fan qcn thể mua cuốn về đọc cuốn mới trong series hồ sơ tội ác thấy nó mong muốn mình quen qcn ám ảnh kinh dị rùng rợn ma quái cuốn sách căn bản một cuốn trinh thám hề kinh dị tập đọc khá thất vọng cảm giác đọc xong câu về đại án tiêu tương lần nào thót tim chột dạ mọi thứ giống lột bắp ngô vậy lớp lột hé lộ một bắp non hay già vàng đậm hay nhạt kiểu đó cơ bản ai biết bắp ngô bên trong thể khác tiệc báo thù vậy rõ ràng ẩn khuất độ trong sạch nhân vật tất nhiên vấn đề nó vấn đề thật cách nghĩ một bà trùm đứng thật chẳng mấy kịch tính bản thân ấn tượng tác phẩm mua tập tiếp theo muốn chờ xem rốt cuộc tác giả phát triển lối văn thế nào trí tưởng tượng họ rốt cuộc dừng ở đâu,1
train_008110,thuốc đắng cứng đá tan trong nước ấm,1
train_008111,shop làm ăn uy tín,0
train_008112,giao hàng nhanh đầy 24h trôi mất 2 tuần ko biết sao,0
train_008113,shop phục vụ tốt đáng tiền thời gian giao hàng đúng yêu cầu khách hàng rất thích ủng hộ shop,0
train_008114,giao nhầm đôi đen 38 thành đen 37 rốt cuộc ko mang k báo khách hết sz mua giùm rốt cuộc ôm hàng,1
train_008115,moi thu thoi da bi sup het 2 chan roi,1
train_008116,nhận sản phẩm tiki gói hàng cẩn thận giao hàng hơi lâu cảm nhận mìn dùng mát tác dụng rõ rệt lắm giá thành rẻ đúng tiền nào nấy,1
train_008117,đặt combo 4 caíôp lưng bể đặt cường lực 6d 6 plusthì shop giao cường lực 7plusshop làm ăn k cẩn thậnchán shop dễ sợ,1
train_008118,thanh chắn chắc chắn phần tay kéo gập thanh xuống hơi khó mở,0
train_008119,ưng lắm ạ ship nhanh,0
train_008120,đẹp lắm bạn cảm ơn ship,0
train_008121,cái thiết kế fuji chê đâu được lần cầm máy cảm xúc trào dâng ngắm máy thôi thấy sướng rồi ăn chơi sướng hehe,0
train_008122,giao hàng sai sản phẩmmà hnay ngày thứ năm rồi cũng giai quyết khách hàng nữamua dt 3220 mà giao cái khác,1
train_008123,sản phẩm lỗi đổi bảo hành 1 tháng thấy đâu cọng cáp thôi quá lâu biết tiệm mua rồi,1
train_008124,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm méo rách hộp,0
train_008125,hơi hôi thôi k s dùng chạy bộ ok luôn,0
train_008126,giao hàng nhanhsản phẩm đẹp,0
train_008127,giày móc giống mang size ko đúng nhìn thô ko giống hình chất lượng sản phẩm kém,1
train_008128,,1
train_008129,chất lượng sản phẩm tuyệt vời sản phẩm kiểm tra lâu dài tạm 5 sao,0
train_008130,chọn sai cân mặc chật,0
train_008131,sách hay kiểu nhẹ nhàng,0
train_008132,gửi hang chậm quá chung,1
train_008133,sản phẩm giống shop quảng cáo tôi trả hàng shop phục vụ k tốt,1
train_008134,chất lượng sản phẩm kém hàng cực xấu swich đểu hay mua mất led 1 phím gõ văn bản nhanh 1 liệt bàn phím luôn,1
train_008135,k ren ngược,1
train_008136,iphone ngày còn thăng hoa nữa độ phân giải màn hình còn thấp đối màn hình 55 inches độ phân giải tối thiểu đẹp nhất 2k âm thanh còn dỡ ít nhất 02 loa thay 01 loa hiện tại hệ hành ngày chạy chậm nâng cấp lên đáng lẽ nâng cấp chạy tốt hơn đằng ngược hoàn toàn,1
